initiales,festival,style_festival,date,horaire,lieu,ville,prix,genre,spectacle1,artiste1,style1,spectacle2,artiste2,style2,spectacle3,artiste3,style3,spectacle4,artiste4,style4,lien1,lien2,lien3,lien4
pl,Jazz Tangentes,,Samedi 1,22h,Le Lézard,Le Mans,0 €,c,,Vattelappesca,jazz fulsion,,,,,,,,,,,,,
tu,Release Party,,Jeudi 6,21h,Le Lézard,,prix libre,c,,Grand Froid,punk hardcore/Le Snam,,La Velue,post-punk/Le Snam,,,,,,,,,,
tu,,,Mardi 11,21h,Le Lézard,,prix libre,c,,Red sun atacama,desert rock/Paris,,Stone from the sky,stoner psyché/Le Snam,,,,,,,,,,
tu,,,Samedi 8,21h,Le Lézard,,prix libre,c,,Upgrade Projet,dark club music,,La Velue,post-punk/Le Snam,,,,,,,,,,
tu,,,Vendredi 21,21h,Le Lézard,,prix libre,c,,Roboy + Loazo + DJ glouglou & JBPM,électro,,,,,,,,,,,,,
ba,Fête de la musique,,Vendredi 21,16h,Le Lodge / Chez Marcelle,Le Mans,0 €,c,,DJ SET SURPRISE ,,,LEONOIE ET SEPT,,,DJ SET KEVBER,,,,,,,,
ba,,,Vendredi 14,21H,Le Lodge / Chez Marcelle,Le Mans,0 €,c,,BADKINIFE,Cosmic and dark disco,,,,,,,,,,,,,
ba,,,Vendredi 28,21H,Le Lodge / Chez Marcelle,Le Mans,0 €,c,,DJ SET SAMOTH,House techno,,,,,,,,,,,,,
ba,,,Vendredi 7,21H,Le Lodge / Chez Marcelle,Le Mans,0 €,c,,BUNZEN ,House Ukg breakbeat techno,,,,,,,,,,,,,
pl,Jazz Tangentes,,Samedi 1,17h15 et 18h30,Le Pilier Rouge,Le Mans,0 €,c,,Play Station,jazz,,,,,,,,,,,,,
tu,,,Jeudi 20,20h,Le Pilier Rouge,,prix libre,c,,Docteur Bones Duo,blues,,,,,,,,,,,,,
tu,,,Vendredi 28,20h,Le Pilier Rouge,,prix libre,c,,Mister B,house funk,,,,,,,,,,,,,
tu,,,Vendredi 7,20h,Le Pilier Rouge,,prix libre,c,,Dan beyond the clouds,Open Mic #2,,,,,,,,,,,,,
at,Fête de la musique,apéro-concerts,Vendredi 21,19h,Le Val’Rhonne,Moncé-en-Belin,0 €,c,,Arnold trio,,,Stolen,,,,,,,,,,,
ab,,,Mercredi 5,20h 30,Le Zoo,Le Mans,au chapeau,c,,JAM ST CO MUSICOS,jam seesion,,,,,,,,,,,,,
ab,,,Samedi 1,21h 30,Le Zoo,Le Mans,au chapeau,c,,Syl & Sabrina,Rock & Blues,,,,,,,,,,,,,
ab,,,Vendredi 14,21h 30,Le Zoo,Le Mans,au chapeau,c,,AZURYTE,folk pop,,,,,,,,,,,,,
ab,,,Vendredi 21,21h 30,Le Zoo,Le Mans,au chapeau,c,,AZURYTE,électro pop,,,,,,,,,,,,,
pl,Jazz Tangentes,,Samedi 1,16h,Musée de Tessé,Le Mans,0 €,c,,Hyperactive Leslie,Blues/Jazz/Electro,,,,,,,,,,,,,
zz,Festival Bonn'Zik,,Vendredi 28,19h,parc du chateau,Bonnétable,0 €,c,,groupe mus actuelle de l'école de musique Maisne Saosnois,,,Yoan Launay,,,,,,,,,,,
pl,Pop au Parc du 28 au 30 Juin,Concerts & spectacles,Vendredi 28,14h3,Parc du château,Sablé-sur-Sarthe,0 €,c,,,,,,,,,,,,,,,,
jlb,,,Vendredi 7,20h30,Parc face au chateau,Bonnétable,0 €,c,,La Gapette,rock français,,,,,,,,,,,,,
jlb,Fête de la musique,,Samedi 15,20h30,Parc les 3 vallées,Coulaines,,c,,,,,,,,,,,,,,,,
at,Fête de la musique,,Samedi 22,19h,Plaine de jeux,Changé,0 €,c,,Sin Saya + WAY + Rock & Acoustic Band de Ludwigsau + RUN RONIE RUN,,,,,,,,,,,,,,
at,Fête interculturelle,concerts et animations,Samedi 1,12h30-23h,Plaine du ronceray,,0 €,c,,STOP TOWN,reggae soul ska,,zar electrik,musique gnaouie,Le petit théâtre de papier,Cie Jamais 2 sans 3,sp. > 5 ans,,La chignole,dj set ambulant,,,,
at,Bilur'fest #7,,Samedi 22,20h,Prairie du château,Bouloire,0 €,c,,Les rats en congé,fanfare,,Balto Parranda,,,Dj Mowdjo & Biggs,,,,,,,,
jlb,,,Vendredi 7,20h30,Salle saint Jean de la Fontaine,Marolles-les-Braults,0 €,sv,,Concert de la Ste Musicale de Beaumont sur sarthe,,,,,,,,,,,,,,
jlb,,,Vendredi 14,19h,Théâtre de Mamers,Mamers,0 €,sv,Hey Jude tribute to the Beatles,Ecole de musique et de danse de Mamers,,,,,,,,,,,,,,
